SITUACION LABORAL,RANGO,SEXO,EDAD,DEPARTAMENTO,PROVINCIA,DISTRITO,PROFESION,MARCA,MODELO,PLAZA,COLOR,CARROCERIA,ASIENTOS,USO
DEPENDIENTE,D,FEMENINO,20,CUSCO,CANCHIS,SICUANI,SEGUNDA ESPECIALIDAD PROFESIONAL EDUCACION INICIAL,VOLKSWAGEN,1300,LIMA,ROJO,SEDAN,,
DEPENDIENTE,,MASCULINO,20,PIURA,SULLANA,QUERECOTILLO,SEGUNDA ESPECIALIDAD PROFESIONAL EN EDUCACION FISI,ZONGSHEN,ZS150-A,CHICLAYO,ROJO,MOTOCICLETA,2,
INDEPENDIENTE,,MASCULINO,20,PIURA,HUANCABAMBA,HUANCABAMBA,SEGUNDA ESPECIALIDAD PROFESIONAL EN EDUCACION FISI,WANXIN,WX200GY-8B,CHICLAYO,VERDE NEGRO GRIS,MOTOCICLETA,2,
DEPENDIENTE,C,FEMENINO,20,PIURA,PIURA,LA UNION,SEGUNDA ESPECIALIDAD PROFESIONAL EN EDUCACION INIC,NISSAN,BAYALBFB13SW1,LIMA,PLATEADO,SEDAN,,PARTICULAR
DEPENDIENTE,C,FEMENINO,20,PIURA,SULLANA,BELLAVISTA,SEGUNDA ESPECIALIDAD PROFESIONAL EN EDUCACION INIC,MAVILA,SPLENDID 150,PIURA,BLANCO,MOTOCICLETA,,
INDEPENDIENTE,C,FEMENINO,51,PIURA,HUANCABAMBA,HUANCABAMBA,SEGUNDA ESPECIALIDAD PROFESIONAL EN EDUCACION INIC,AKT,AK125-FLEX ULTRA,PIURA,BLANCO,MOTOCICLETA,2,
DEPENDIENTE,RURAL,MASCULINO,25,PUNO,AZANGARO,AZANGARO,SEGUNDA ESPECIALIDAD PROFESIONAL TECNOLOGIA COMPUT,TOYOTA,YARIS,JULIACA,GRIS OSCURO METALICO,SEDAN,5,PARTICULAR
DEPENDIENTE,RURAL,MASCULINO,30,PUNO,SAN ROMAN,JULIACA,SEGUNDA ESPECIALIZACION EN: EDUCACION INTERCULTURA,FORD,ECOSPORT,JULIACA,BLANCO,SUV,5,PARTICULAR
INDEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,LA MOLINA,TITULO DE ARQUITECTA,JEEP,GRAND CHEROKEE OVERLAND,LIMA,GRIS,SUV,5,PARTICULAR
DEPENDIENTE,B,FEMENINO,34,LA LIBERTAD,TRUJILLO,TRUJILLO,TITULO DE INGENIERO INDUSTRIAL,HYUNDAI,i20,TRUJILLO,ROJO,SUV,5,
DEPENDIENTE,C,MASCULINO,35,AREQUIPA,AREQUIPA,AREQUIPA,TITULO DE INGENIERO MECANICO,TOYOTA,RAV 4L,AREQUIPA,AZUL,,,PARTICULAR
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SANTIAGO DE SURCO,TITULO DE MEDICO CIRUJANO,SUZUKI,GRAND NOMADE,LIMA,GRIS,SUV,5,PARTICULAR
DEPENDIENTE,RURAL,MASCULINO,32,CAJAMARCA,JAEN,JAEN,TITULO DE SEGUNDA ESPECIALIDAD PROFESIONAL EDUCACI,TVS,APACHE RTR 180,JAEN,ROJO,MOTOCICLETA,2,PARTICULAR
INDEPENDIENTE,,MASCULINO,30,PIURA,HUANCABAMBA,HUANCABAMBA,TITULO DE SEGUNDA ESPECIALIDAD PROFESIONAL EDUCACI,KOREA MOTOS,KM200-MG,CHICLAYO,AZUL,MOTOCICLETA,1,
DEPENDIENTE,,MASCULINO,24,AYACUCHO,HUANCA SANCOS,CARAPO,TITULO DE SEGUNDA ESPECIALIDAD PROFESIONAL EN EDUC,PREMIER,PR150-EN,AYACUCHO,NEGRO,MOTOCICLETA,1,
INDEPENDIENTE,B,FEMENINO,32,LIMA,LIMA,CHACLACAYO,TITULO PROFESIONAL DE LICENCIADO EN EDUCACION AREA,FORD,EXPEDITION XLT/98,LIMA,AZUL GRISACEO,SUV,,PARTICULAR
DEPENDIENTE,,FEMENINO,53,CUSCO,CANCHIS,SICUANI,TITULO PROFESIONAL DE SEGUNDA ESPECIALIDAD PROFESI,KIA,RIO,CUSCO,ROJO SEÑAL,SEDAN,5,
DEPENDIENTE,B,MASCULINO,25,AREQUIPA,AREQUIPA,AREQUIPA,,BAJAJ,PULSAR 135,AREQUIPA,AZUL NEGRO,MOTOCICLETA,2,
DEPENDIENTE,A,MASCULINO,25,ANCASH,SANTA,CHIMBOTE,,DAEWOO,TICO,LIMA,AMARILLO,HATCHBACK,,PARTICULAR
DEPENDIENTE,C,MASCULINO,24,LIMA,LIMA,LIMA,,RAUDO,VELOZ CR,LIMA,AZUL,MOTOCICLETA,,
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,CHACLACAYO,,LIFAN,LF200-16C,LIMA,ROJO,MOTOCICLETA,,PARTICULAR
DEPENDIENTE,C,FEMENINO,25,LA LIBERTAD,TRUJILLO,LA ESPERANZA,,HYUNDAI,VERNA,TRUJILLO,BLANCO,SEDAN,5,
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SURQUILLO,,KIA,PICANTO,LIMA,PLATA BRILLANTE,HATCHBACK,5,PARTICULAR
DEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,LIMA,,NISSAN,SENTRA,LIMA,NEGRO,SEDAN,5,
DEPENDIENTE,A,FEMENINO,10,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,,ZONGSHEN,ZS125-S,LIMA,AZUL,MOTOCICLETA,,
DEPENDIENTE,A,MASCULINO,20,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,,MITSUBISHI,L200,LIMA,BLANCO,PICK UP,,
DEPENDIENTE,,FEMENINO,23,CUSCO,CUSCO,SANTIAGO,,KIA,PICANTO,CUSCO,AZUL CIELO,HATCHBACK,5,PARTICULAR
DEPENDIENTE,B,FEMENINO,24,CAJAMARCA,CAJAMARCA,CAJAMARCA,,BAJAJ,RE AUTORICKSHAW TORITO,CAJAMARCA,AMARILLO,TRIMOTO PASAJEROS,4,
DEPENDIENTE,RURAL,MASCULINO,20,PIURA,TALARA,PARIÑAS,,ZONGSHEN,EVO 125,LIMA,NEGRO,MOTOCICLETA,2,
DEPENDIENTE,C,FEMENINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,,TOYOTA,HILUX,LIMA,BLANCO,PICK UP,5,CARGA/TRANSPORTE
DEPENDIENTE,RURAL,FEMENINO,25,PIURA,PIURA,CASTILLA,,MAVILA,ELEGANCE,PIURA,NEGRO,MOTOCICLETA,2,
DEPENDIENTE,,FEMENINO,24,LIMA,LIMA,PUENTE PIEDRA,,STILOS,STILOS,LIMA,AZUL,TRIMOTO PASAJEROS,,
DEPENDIENTE,C,FEMENINO,20,PIURA,PIURA,CASTILLA,,ZONGSHEN,Z-MAX,PIURA,NEGRO,MOTOCICLETA,2,
DEPENDIENTE,,MASCULINO,23,LORETO,LORETO,PARINARI,,MOTOKAR,CB1 125,MAYNAS,ROJO PLATA,TRIMOTO PASAJEROS,,
DEPENDIENTE,,MASCULINO,20,LIMA,LIMA,VILLA EL SALVADOR,,RTM,RTM150S,LIMA,NEGRO,MOTOCICLETA,,
DEPENDIENTE,A,MASCULINO,20,APURIMAC,COTABAMBAS,COYLLURQUI,,TOYOTA,HILUX,AREQUIPA,BLANCO,PICK UP,5,CARGA/TRANSPORTE
DEPENDIENTE,RURAL,MASCULINO,20,HUANCAVELICA,ACOBAMBA,POMACOCHA,,SUBARU,FORESTER S/20,LIMA,ROJO,,,PARTICULAR
DEPENDIENTE,D,MASCULINO,20,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,,HONDA,XR 150L,MADRE DE DIOS,ROJO,MOTOCICLETA,2,
DEPENDIENTE,B,MASCULINO,20,CUSCO,CUSCO,WANCHAQ,,GREAT WALL,VOLEEX C30,CUSCO,PLATA,SEDAN,5,PARTICULAR
DEPENDIENTE,,MASCULINO,24,LIMA,LIMA,ATE,,BAJAJ,PULSAR,LIMA,ROJO NEGRO,MOTOCICLETA,2,PARTICULAR
DEPENDIENTE,RURAL,MASCULINO,20,LIMA,LIMA,LA VICTORIA,,DAEWOO,TICO,LIMA,AZUL,HATCHBACK,,
DEPENDIENTE,B,MASCULINO,52,CUSCO,CUSCO,SANTIAGO,,HYUNDAI,GRAND i10,CUSCO,PLATA METALIZADO,SEDAN,5,
DEPENDIENTE,D,FEMENINO,20,LIMA,LIMA,INDEPENDENCIA,,TOYOTA,RAV4,LIMA,PLATA METALICO,SUV,5,PARTICULAR
DEPENDIENTE,,FEMENINO,22,MADRE DE DIOS,TAMBOPATA,INAMBARI,,HONDA,STORM,MADRE DE DIOS,ROJO,MOTOCICLETA,,
DEPENDIENTE,,MASCULINO,20,AREQUIPA,AREQUIPA,CERRO COLORADO,,NISSAN,WINGROAD,AREQUIPA,BLANCO,STATION WAGON,,
DEPENDIENTE,A,MASCULINO,20,CUSCO,CUSCO,CUSCO,,HYUNDAI,GRAND i10,CUSCO,ROJO,SEDAN,5,PARTICULAR
DEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SURQUILLO,,LADA,21080,LIMA,ROJO,,,
DEPENDIENTE,C,MASCULINO,20,AREQUIPA,ISLAY,ISLAY,,NISSAN,VANETTE,AREQUIPA,CELESTE PERLADO GRIS OSCURO,MICROBUS,,
DEPENDIENTE,C,MASCULINO,20,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,,TOYOTA,COROLLA,TRUJILLO,BLANCO REGENTE,SEDAN,,PARTICULAR
DEPENDIENTE,C,MASCULINO,20,ICA,ICA,LA TINGUIÑA,,DFSK,GLORY,LIMA,AZUL,SUV,7,
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,RIMAC,,FIAT,MOBI,LIMA,BLANCO,HATCHBACK,5,PARTICULAR
DEPENDIENTE,A,MASCULINO,20,PUNO,PUNO,PICHACANI,,VOLKSWAGEN,1300,LIMA,VERDE,SEDAN,,PARTICULAR
DEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,CHORRILLOS,,QINGQI,QM200GY,LIMA,ROJO,MOTOCICLETA,,
DEPENDIENTE,,MASCULINO,20,ANCASH,MARISCAL LUZURIAGA,MUSGA,,HONDA,STORM,LIMA,PLATA,MOTOCICLETA,,
DEPENDIENTE,D,MASCULINO,24,AREQUIPA,AREQUIPA,CERRO COLORADO,,TOYOTA,YARIS XLI1.3,AREQUIPA,AZUL CLARO METALICO,SEDAN,,PARTICULAR
DEPENDIENTE,C,MASCULINO,10,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,TVS,TVS KING L-DMX,LIMA,AZUL,TRIMOTO PASAJEROS,4,
DEPENDIENTE,A,MASCULINO,30,JUNIN,HUANCAYO,HUANCAYO,,GREAT WALL,HAVAL H3,HUANCAYO,AZUL,SUV,,
DEPENDIENTE,C,MASCULINO,20,UCAYALI,CORONEL PORTILLO,CALLERIA,,HAOJIN,HJ150-A,PUCALLPA,AZUL,MOTOCICLETA,2,URBANO/INTERURBANO
DEPENDIENTE,B,MASCULINO,20,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,,NISSAN,AD,LIMA,BLANCO,STATION WAGON,,
DEPENDIENTE,,MASCULINO,15,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,TOYOTA,COROLLA,LIMA,BLANCO,SEDAN,,
DEPENDIENTE,D,MASCULINO,23,LAMBAYEQUE,CHICLAYO,SAÑA,,KOREA MOTOS,KM250 CA 3A,CHICLAYO,AZUL,TRIMOTO CARGA,1,
DEPENDIENTE,,MASCULINO,20,HUANUCO,HUANUCO,HUANUCO,,HONDA,WAVE NF100,MOYOBAMBA,ROJO RUBY,MOTOCICLETA,2,
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,CHORRILLOS,,JAC,JS3,LIMA,BLANCO,SUV,5,PARTICULAR
DEPENDIENTE,A,MASCULINO,20,ICA,ICA,ICA,,NISSAN,SUNNY,LIMA,GRIS METALICO,SEDAN,,PARTICULAR
DEPENDIENTE,B,MASCULINO,20,APURIMAC,ABANCAY,ABANCAY,,KEEWAY,SUPERLIGHT200CC,CUSCO,NEGRO,MOTOCICLETA,2,PARTICULAR
DEPENDIENTE,C,MASCULINO,20,PASCO,PASCO,CHAUPIMARCA,,SUKIDA,RTM150SK-25S,HUANUCO,NEGRO,MOTOCICLETA,2,PARTICULAR
DEPENDIENTE,B,MASCULINO,23,LIMA,LIMA,VILLA EL SALVADOR,,RTM,RTM200S,LIMA,AZUL PLATA,MOTOCICLETA,,
DEPENDIENTE,B,FEMENINO,53,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,HYUNDAI,CRETA,LIMA,GRIS,SUV,5,PARTICULAR
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SANTIAGO DE SURCO,,MINI,HATCH,LIMA,ANARANJADO,HATCHBACK,4,PARTICULAR
DEPENDIENTE,B,MASCULINO,24,ICA,CHINCHA,SUNAMPE,,RTM,VT150-H,CHINCHA,ROJO PLATA,MOTOCICLETA,,PARTICULAR
DEPENDIENTE,D,MASCULINO,20,SAN MARTIN,SAN MARTIN,TARAPOTO,,SUZUKI,ERTIGA,LIMA,NEGRO,MULTIPROPOSITO,7,PARTICULAR
DEPENDIENTE,B,MASCULINO,20,SAN MARTIN,SAN MARTIN,TARAPOTO,,HONDA,CB125F,TARAPOTO,ROJO,MOTOCICLETA,2,
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,MAGDALENA DEL MAR,,RENAULT,LOGAN,LIMA,BEIGE CENDRE,SEDAN,5,PARTICULAR
DEPENDIENTE,RURAL,FEMENINO,22,CUSCO,CUSCO,SAN JERONIMO,,TOYOTA,STARLET SOLEIL L,AREQUIPA,AZUL,,,
DEPENDIENTE,C,MASCULINO,50,HUANUCO,HUANUCO,AMARILIS,,DAEWOO,CIELO,PIURA,ROJO RUBI,SEDAN,,PARTICULAR
DEPENDIENTE,RURAL,MASCULINO,20,AREQUIPA,AREQUIPA,UCHUMAYO,,TOYOTA,AGYA,LIMA,BLANCO,HATCHBACK,5,
DEPENDIENTE,D,FEMENINO,22,UCAYALI,CORONEL PORTILLO,CALLERIA,,RTM,RTM125-7A,PUCALLPA,AZUL,MOTOCICLETA,,URBANO/INTERURBANO
DEPENDIENTE,RURAL,MASCULINO,20,SAN MARTIN,TOCACHE,TOCACHE,,YAMAHA,YB125,JUANJUI,AZUL,MOTOCICLETA,2,
DEPENDIENTE,B,MASCULINO,20,CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,,RONCO,PANTERA 150,LIMA,NEGRO,MOTOCICLETA,2,
DEPENDIENTE,,MASCULINO,23,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,CHEVROLET,SAIL,LIMA,BLANCO,SEDAN,5,
DEPENDIENTE,B,FEMENINO,20,AREQUIPA,AREQUIPA,MARIANO MELGAR,,JAC,HFC1030KN,AREQUIPA,BLANCO,BARANDA,3,CARGA/TRANSPORTE
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,PUENTE PIEDRA,,HONDA,PILOT,LIMA,PLATA ALABASTRO,SUV,8,PARTICULAR
DEPENDIENTE,D,MASCULINO,20,PIURA,PAITA,PAITA,,TOYOTA,CORONA RT132L TEKRSY,LIMA,NEGRO,,,
DEPENDIENTE,B,FEMENINO,20,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,,CHEVROLET,TRACKER,TACNA,NEGRO MEET,SUV,5,PARTICULAR
DEPENDIENTE,,MASCULINO,20,AYACUCHO,SUCRE,CHILCAYOC,,RONCO,X-TREMO 250,AYACUCHO,ROJO,MOTOCICLETA,2,
DEPENDIENTE,D,MASCULINO,20,HUANUCO,HUANUCO,HUANUCO,,BAJAJ,PULSAR,HUANUCO,AZUL,MOTOCICLETA,,
DEPENDIENTE,RURAL,MASCULINO,20,PUNO,SAN ROMAN,CABANILLAS,,FOTON,MIDI,LIMA,BLANCO,FURGON,,PARTICULAR
DEPENDIENTE,B,MASCULINO,33,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,,FORD,ECOSPORT,LIMA,BLANCO,SUV,5,PARTICULAR
DEPENDIENTE,,MASCULINO,23,,,,,BAJAJ,RE AUTORICKSHAW TORITO,LIMA,AZUL,TRIMOTO PASAJEROS,4,
DEPENDIENTE,C,FEMENINO,21,AREQUIPA,ISLAY,PUNTA DE BOMBON,,KYNGO,REY,JULIACA,AZUL AMARILLO,MOTOCICLETA,,
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,LIMA,,HYUNDAI,ACCENT,LIMA,ROJO,SEDAN,5,PARTICULAR
DEPENDIENTE,B,MASCULINO,20,AMAZONAS,UTCUBAMBA,CUMBA,,YINGANG,YG100-5X,HUANUCO,ROJO,MOTOCICLETA,,
DEPENDIENTE,,MASCULINO,20,HUANUCO,HUANUCO,AMARILIS,,BAJAJ,XCD 125,HUANUCO,NEGRO,MOTOCICLETA,,
DEPENDIENTE,C,MASCULINO,4,HUANUCO,HUANUCO,HUANUCO,,YINHE,RTM150-9CH,HUANUCO,ROJO,MOTOCICLETA,2,PARTICULAR
DEPENDIENTE,B,MASCULINO,12,CUSCO,CUSCO,SANTIAGO,,FUSO,ROSA,CUSCO,BLANCO AZUL CELESTE,MINIBUS,33,
DEPENDIENTE,B,MASCULINO,20,ICA,PISCO,PISCO,,JETTOR,ADVENTURE CLASSIC E3,LIMA,NEGRO,MOTOCICLETA,1,
DEPENDIENTE,E,MASCULINO,20,TUMBES,TUMBES,CORRALES,,JETTOR,ADVANCE 110 E3,LIMA,ROJO NEGRO,MOTOCICLETA,2,
DEPENDIENTE,D,MASCULINO,20,LIMA,BARRANCA,BARRANCA,,TOYOTA,HILUX 4X4 C/D SRV TURBO Dsl,CAJAMARCA,VERDE OSCURO METALICO,,,CARGA/TRANSPORTE
DEPENDIENTE,,MASCULINO,22,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,RONCO,RONCO 125-6 AGGRESSOR,LIMA,AZUL,MOTOCICLETA,,
DEPENDIENTE,B,MASCULINO,23,PIURA,SULLANA,SULLANA,,DATSUN,MLGY720TFB,LIMA,AMARILLO,SEDAN,,
DEPENDIENTE,C,MASCULINO,51,TUMBES,TUMBES,TUMBES,,KIA,RIO,PIURA,NEGRO,SEDAN,5,PARTICULAR
DEPENDIENTE,C,MASCULINO,20,ICA,ICA,PUEBLO NUEVO,,BAJAJ,RE AUTORICKSHAW TORITO,LIMA,ROJO,TRIMOTO PASAJEROS,,
DEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,RTM,RTM150-7C,LIMA,NEGRO,MOTOCICLETA,,
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,LIMA,,HONDA,CIVIC,LIMA,NEGRO FLAMENCO,HATCHBACK,,PARTICULAR
DEPENDIENTE,C,MASCULINO,20,ANCASH,HUARAZ,OLLEROS,,TOYOTA,YARIS,LIMA,PLATA METALICO,SEDAN,5,PARTICULAR
DEPENDIENTE,C,FEMENINO,20,UCAYALI,CORONEL PORTILLO,CALLERIA,,ZONGSHEN,ZS150SA,PUCALLPA,AZUL,MOTOCICLETA,,
DEPENDIENTE,C,FEMENINO,16,LIMA,LIMA,EL AGUSTINO,,TVS,TVS KING LS,LIMA,AMARILLO,TRIMOTO PASAJEROS,,
DEPENDIENTE,,MASCULINO,20,LIMA,LIMA,VILLA EL SALVADOR,,VELOREX,VX125,LIMA,ROJO,MOTOCICLETA,,
DEPENDIENTE,B,MASCULINO,20,LAMBAYEQUE,CHICLAYO,CHICLAYO,,TOP RYDER,TR-XY150GYI,LIMA,NEGRO,MOTOCICLETA,,
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,LA VICTORIA,,NISSAN,MARCH,LIMA,CELESTE,HATCHBACK,,PARTICULAR
DEPENDIENTE,E,MASCULINO,20,PASCO,OXAPAMPA,VILLA RICA,,HONDA,WAVE 110S,LA MERCED,ROJO,MOTOCICLETA,2,PARTICULAR
DEPENDIENTE,B,MASCULINO,20,AREQUIPA,AREQUIPA,MARIANO MELGAR,,HYUNDAI,ACCENT,AREQUIPA,PLATA,SEDAN,5,PARTICULAR
DEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SAN JUAN DE MIRAFLORES,,ZONGSHEN,ZS100-D,PUCALLPA,GRIS,MOTOCICLETA,,
DEPENDIENTE,,MASCULINO,4,SAN MARTIN,LAMAS,CAYNARACHI,,WANXIN,WX150-A,MOYOBAMBA,NEGRO,MOTOCICLETA,,
DEPENDIENTE,D,FEMENINO,22,AREQUIPA,AREQUIPA,CAYMA,,DAEWOO,TICO,MAYNAS,AMARILLO                       DORADO,HATCHBACK,,
DEPENDIENTE,B,MASCULINO,20,AREQUIPA,AREQUIPA,YANAHUARA,,VOLKSWAGEN,BORA 2.0 TRENDLINE MEC,LIMA,PLATA REFLEX,SEDAN,,
DEPENDIENTE,C,MASCULINO,20,CUSCO,CUSCO,CUSCO,,ARTSUN,AS250YS,JULIACA,ROJO BLANCO,MOTOCICLETA,,
DEPENDIENTE,,MASCULINO,23,PIURA,PAITA,PAITA,,JETTOR,ADVENTURE CLASSIC E3,PIURA,NEGRO,MOTOCICLETA,1,PARTICULAR
DEPENDIENTE,C,MASCULINO,20,PIURA,PIURA,LA UNION,,MOTOKAR,CCG 125,PIURA,AZUL PLATA,TRIMOTO,,URBANO/INTERURBANO
DEPENDIENTE,A,MASCULINO,32,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,CHEVROLET,CAPTIVA,TACNA,BLANCO CANDY,SUV,5,
DEPENDIENTE,,FEMENINO,20,PASCO,OXAPAMPA,OXAPAMPA,,YINGANG,YG100-5S,LIMA,PLATA,MOTOCICLETA,,
DEPENDIENTE,,MASCULINO,21,JUNIN,CHUPACA,CHUPACA,,FUJIMOTORS,FJ-250,LIMA,NEGRO,TRIMOTO CARGA,,
DEPENDIENTE,,FEMENINO,35,LORETO,MAYNAS,PUNCHANA,,MOTOKAR,CCG125,LIMA,ROJO PLATA,MOTOCICLETA,,
DEPENDIENTE,C,MASCULINO,50,ANCASH,HUARAZ,HUARAZ,,TOYOTA,HILUX 4X4 C/D 3.0 STD DSL A/B,LIMA,BEIGE METALICO,,,
DEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,LOS OLIVOS,,BAJAJ,PULSAR NS200,LIMA,BLANCO GRIS,MOTOCICLETA,2,PARTICULAR
DEPENDIENTE,C,MASCULINO,20,UCAYALI,CORONEL PORTILLO,CALLERIA,,RTM,RTM125GY,PUCALLPA,ROJO,MOTOCICLETA,,
DEPENDIENTE,C,MASCULINO,20,PIURA,AYABACA,PACAIPAMPA,,HONDA,CGL 125,PIURA,ROJO,MOTOCICLETA,2,
DEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,NISSAN,KICKS,LIMA,GRIS METALICO,SUV,,PARTICULAR
DEPENDIENTE,,MASCULINO,20,PIURA,PIURA,CASTILLA,,CORLUSA,VM 125,LIMA,AZUL,TRIMOTO PASAJEROS,,
DEPENDIENTE,C,MASCULINO,20,TACNA,TACNA,TACNA,,HYUNDAI,ELANTRA,LIMA,PLATA METALIZADO,SEDAN,,TAXI
DEPENDIENTE,B,MASCULINO,55,LIMA,LIMA,LOS OLIVOS,,CHANGAN,CS15,LIMA,BLANCO,SUV,5,PARTICULAR
DEPENDIENTE,B,MASCULINO,20,LIMA,HUARAL,HUARAL,,CITROEN,XANTIA 2SX 2.0 I/98,LIMA,NEGRO,,,PARTICULAR
DEPENDIENTE,A,MASCULINO,20,AREQUIPA,AREQUIPA,CAYMA,,BMW,325E,LIMA,GRIS,SEDAN,,
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,EL AGUSTINO,,JJK,LOSA 125,LIMA,AZUL,,,
DEPENDIENTE,A,MASCULINO,20,CUSCO,CUSCO,SANTIAGO,,TOYOTA,YARIS,LIMA,PLATA METALICO,SEDAN,5,PARTICULAR
DEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,,NISSAN,AD,LIMA,BLANCO,STATION WAGON,,
DEPENDIENTE,B,MASCULINO,24,ANCASH,SANTA,NUEVO CHIMBOTE,,DAEWOO,LEGANZA CDX/98,LIMA,AZUL CARIBE,,,
DEPENDIENTE,A,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,HYUNDAI,CRETA,LIMA,GRIS,SUV,5,PARTICULAR
DEPENDIENTE,B,MASCULINO,24,LIMA,LIMA,PUENTE PIEDRA,,WANXIN,WX150-8,LIMA,NEGRO,MOTOCICLETA,2,
DEPENDIENTE,C,FEMENINO,50,LIMA,LIMA,PUENTE PIEDRA,,BAJAJ,RE AUTORICKSHAW TORITO,LIMA,AZUL,TRIMOTO PASAJEROS,4,
DEPENDIENTE,B,MASCULINO,23,CUSCO,LA CONVENCION,ECHARATE,,DAEWOO,TICO,LIMA,ROJO DORADO,HATCHBACK,,
DEPENDIENTE,C,MASCULINO,13,LIMA,LIMA,PUENTE PIEDRA,,LAM,LAM 125 MTX,LIMA,AZUL,TRIMOTO PASAJEROS,,
DEPENDIENTE,C,MASCULINO,20,LA LIBERTAD,TRUJILLO,LA ESPERANZA,,MAZDA,MAZDA 323,LIMA,ROJO,SEDAN,,PARTICULAR
DEPENDIENTE,RURAL,MASCULINO,23,AYACUCHO,HUAMANGA,CARMEN ALTO,,YAMAHA,SR-150,LIMA,GRIS,MOTOCICLETA,,
DEPENDIENTE,A,MASCULINO,20,AREQUIPA,AREQUIPA,AREQUIPA,,SUZUKI,GRAND NOMADE,AREQUIPA,PLATA,SUV,,PARTICULAR
DEPENDIENTE,C,MASCULINO,23,ICA,PISCO,PISCO,,SCANIA VABIS,75,PIURA,VERDE BEIGE,,,
DEPENDIENTE,C,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,KIA,SOLUTO,TACNA,BLANCO CLARO,SEDAN,5,PARTICULAR
DEPENDIENTE,B,MASCULINO,23,ANCASH,SANTA,CHIMBOTE,,HONDA,XR 190 CT,CHIMBOTE,NEGRO,MOTOCICLETA,1,
DEPENDIENTE,C,FEMENINO,20,AREQUIPA,AREQUIPA,MIRAFLORES,,VOLKSWAGEN,1300 111.021,LIMA,BLANCO,SEDAN,,PARTICULAR
DEPENDIENTE,D,FEMENINO,20,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,,KAMAX,X4,LIMA,ROJO,TRIMOTO CARGA,1,
DEPENDIENTE,D,MASCULINO,20,SAN MARTIN,TOCACHE,TOCACHE,,DAIHATSU,G100LSGMDS,LIMA,GRIS METALICO,SEDAN,,PARTICULAR
DEPENDIENTE,C,MASCULINO,53,HUANUCO,HUANUCO,HUANUCO,,RTM,RTM 150H,HUANUCO,NEGRO,MOTOCICLETA,,
DEPENDIENTE,A,MASCULINO,24,AREQUIPA,AREQUIPA,YANAHUARA,,VOLKSWAGEN,1300,LIMA,AZUL,SEDAN,,
DEPENDIENTE,C,MASCULINO,20,AREQUIPA,AREQUIPA,CERRO COLORADO,,RONCO,RONSKER 200R,AREQUIPA,GRIS,MOTOCICLETA,2,PARTICULAR
DEPENDIENTE,E,FEMENINO,20,ANCASH,HUARAZ,INDEPENDENCIA,,NISSAN,AD,LIMA,PLATEADO,STATION WAGON,,
DEPENDIENTE,B,MASCULINO,20,AREQUIPA,AREQUIPA,AREQUIPA,,SINSKI,XSJ150-7A,AREQUIPA,ROJO,MOTOCICLETA,,
DEPENDIENTE,C,FEMENINO,20,SAN MARTIN,SAN MARTIN,TARAPOTO,,LIFAN,LF100-A,TARAPOTO,ROJO,MOTOCICLETA,,
