SITUACION LABORAL,RANGO,SEXO,EDAD,DEPARTAMENTO,PROVINCIA,DISTRITO,PROFESION,MARCA,MODELO,PLAZA,COLOR,CARROCERIA,ASIENTOS,USO,COT
DEPENDIENTE,B,FEMENINO,32,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,JAC,S3,TRUJILLO,ROJO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,LIMA,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,HYUNDAI,NEW TUCSON,LIMA,BLANCO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,SSANG YONG,KORANDO C MEC 2.0G,AREQUIPA,BLANCO GRAND,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,CUSCO,CUSCO,WANCHAQ,BACHILLER EN ECONOMIA,SUZUKI,APV,LIMA,PLATA,MULTIPROPOSITO,8,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,LIMA,LIMA,PUEBLO LIBRE,BACHILLER EN ECONOMIA,CHEVROLET,SAIL,CHIMBOTE,PLATA GALAXY,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN ECONOMIA,MAZDA,CX-3,TARAPOTO,ROJO CRISTAL,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,PIURA,PIURA,CASTILLA,BACHILLER EN ECONOMIA,MAZDA,MAZDA 2,LIMA,AZUL,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,ICA,ICA,ICA,BACHILLER EN ECONOMIA,DAEWOO,TICO,LIMA,AMARILLO,HATCHBACK,5,URBANO/INTERURBANO,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SURQUILLO,BACHILLER EN ECONOMIA,HYUNDAI,NEW TUCSON,LIMA,AZUL,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,ANCASH,SANTA,CHIMBOTE,BACHILLER EN EDUCACION,GREAT WALL,GREAT WALL M4,LIMA,PLATA,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN EDUCACION,SUZUKI,GRAND NOMADE,LIMA,NEGRO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,32,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN EDUCACION,KIA,PICANTO,LIMA,PLATA BRILLANTE,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN EDUCACION,RENAULT,DUSTER,TRUJILLO,ROJO FUEGO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,31,LIMA,LIMA,SAN MIGUEL,BACHILLER EN EDUCACION,VOLKSWAGEN,GOL,LIMA,GRIS PLATINO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN EDUCACION,GREAT WALL,HAVAL H3,LIMA,ROJO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN EDUCACION,JAC,S5,LIMA,PLATA,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,LIMA,LIMA,PACHACAMAC,BACHILLER EN EDUCACION,HYUNDAI,ACCENT,LIMA,PLATA,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,BACHILLER EN EDUCACION,MITSUBISHI,ASX,LIMA,ROJO DIAMANTE,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN EDUCACION,SUZUKI,APV,LIMA,BLANCO,MULTIPROPOSITO,8,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,BARRANCO,BACHILLER EN EDUCACION,VOLKSWAGEN,GOL SEDAN,LIMA,GRIS PLATINO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SANTA ANITA,BACHILLER EN EDUCACION,VOLKSWAGEN,CROSSFOX 1.6/2010,LIMA,NEGRO NINJA,,4,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,ANCASH,ANTONIO RAIMONDI,CHINGAS,BACHILLER EN EDUCACION,TOYOTA,CORONA,AREQUIPA,PLATA,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,31,LA LIBERTAD,ASCOPE,CHOCOPE,BACHILLER EN EDUCACION,TOYOTA,YARIS,TRUJILLO,GRIS OSCURO METALICO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN JUAN DE MIRAFLORES,BACHILLER EN EDUCACION,TOYOTA,COROLLA,LIMA,PLATEADO METALICO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN EDUCACION,CHEVROLET,SPARK,LIMA,ROJO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LAMBAYEQUE,CHICLAYO,CHICLAYO,BACHILLER EN EDUCACION,TOYOTA,STARLET,TACNA,BLANCO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,ANCASH,HUARAZ,INDEPENDENCIA,BACHILLER EN EDUCACION,HYUNDAI,ATOS,HUARAZ,BLANCO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,ATE,BACHILLER EN EDUCACION,SEAT,IBIZA SPORT 1.6 MEC 4X2,LIMA,GRIS PISTA,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN EDUCACION,SUZUKI,S-PRESSO,CAJAMARCA,BLANCO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN EDUCACION,NISSAN,AD.,TRUJILLO,AMARILLO CROMO NEGRO,STATION WAGON,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,BACHILLER EN EDUCACION PRIMARIA E INTERCULTURALIDA,NISSAN,VERSA,LIMA,ROJO METALICO,SEDAN,5,TAXI,1
DEPENDIENTE,B,FEMENINO,32,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,BACHILLER EN ENFERMERIA,VOLKSWAGEN,T-CROSS,LIMA,ROJO CRIMSON,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,32,LIMA,HUAURA,HUACHO,BACHILLER EN ENFERMERIA,HAVAL,JOLION,LIMA,NEGRO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,VILLA EL SALVADOR,BACHILLER EN ENFERMERIA,HYUNDAI,ACCENT,LIMA,PLATA,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,32,LIMA,LIMA,LOS OLIVOS,BACHILLER EN ENFERMERIA,RENAULT,CAPTUR,LIMA,BLANCO GLACIAR,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,LAMBAYEQUE,CHICLAYO,CHICLAYO,BACHILLER EN ENFERMERIA,MITSUBISHI,XPANDER,CHICLAYO,MARRON METALICO,MULTIPROPOSITO,7,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN JUAN DE MIRAFLORES,BACHILLER EN ENFERMERIA,TOYOTA,COROLLA,LIMA,PLATA METALICO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,52,LIMA,LIMA,LOS OLIVOS,BACHILLER EN ENFERMERIA,KIA,PICANTO,LIMA,PLATA BRILLANTE,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,31,LIMA,LIMA,COMAS,BACHILLER EN ENFERMERIA,KIA,RIO,LIMA,PLATA BRILLANTE,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,CHORRILLOS,BACHILLER EN ENFERMERIA,NISSAN,QASHQAI,LIMA,GRIS METALICO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,BACHILLER EN ENFERMERIA,FORD,ECOSPORT,LIMA,PLATA,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,ICA,ICA,SUBTANJALLA,BACHILLER EN ENFERMERIA,TOYOTA,YARIS,LIMA,AZUL OSCURO MICA,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,32,AREQUIPA,AREQUIPA,CERRO COLORADO,BACHILLER EN ENFERMERIA,KIA,PICANTO,AREQUIPA,ROJO BRILLANTE,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN ENFERMERIA,NISSAN,VERSA,TRUJILLO,ROJO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,25,LAMBAYEQUE,CHICLAYO,CHICLAYO,BACHILLER EN ENFERMERIA,CHERY,TIGGO 2,CHICLAYO,BLANCO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,LA VICTORIA,BACHILLER EN ENFERMERIA,CHEVROLET,TRACKER,LIMA,NEGRO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,BACHILLER EN ENFERMERIA,HYUNDAI,i10,AREQUIPA,ROJO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,LIMA,BACHILLER EN ENFERMERIA,SSANG YONG,ALL NEW MUSSO,LIMA,NEGRO SPACE,PICK UP,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN JUAN DE MIRAFLORES,BACHILLER EN ENFERMERIA,KIA,SPORTAGE,LIMA,AZUL AÑEJO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,BACHILLER EN ENFERMERIA,GREAT WALL,GREAT WALL M4,LIMA,NEGRO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN ENFERMERIA,CHANGAN,CS15,LIMA,BLANCO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,BACHILLER EN ENFERMERIA,CHEVROLET,GROOVE,TRUJILLO,ROJO METAL,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,BACHILLER EN ENFERMERIA,TOYOTA,YARIS,LIMA,PLATA METALICO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,AREQUIPA,AREQUIPA,PAUCARPATA,BACHILLER EN ENFERMERIA,HYUNDAI,GRAND I10,AREQUIPA,BLANCO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN ESTOMATOLOGIA,VOLKSWAGEN,111-021,LIMA,AZUL,PICK UP,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN ESTOMATOLOGIA,SUZUKI,SX4,LIMA,GRIS,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN ESTOMATOLOGIA,KIA,SPORTAGE,LIMA,GRIS GRAVEDAD,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,BACHILLER EN FARMACIA Y BIOQUIMICA,HYUNDAI,VENUE,LIMA,PLATA,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,BACHILLER EN FILOSOFIA,KIA,PICANTO,AREQUIPA,BLANCO CLARO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,34,LIMA,LIMA,COMAS,BACHILLER EN INGENIERIA ADMINISTRATIVA,TOYOTA,ETIOS,LIMA,NEGRO MICA,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN INGENIERIA AGRICOLA,KIA,CERATO,TRUJILLO,PLATA BRILLANTE,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,ANCASH,SANTA,NUEVO CHIMBOTE,BACHILLER EN INGENIERIA AGROINDUSTRIAL,NISSAN,VERSA,CHIMBOTE,GRIS TIERRA,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,33,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,BACHILLER EN INGENIERIA CIVIL,SUBARU,IMPREZA 2.0L 4D GL 4WD,LIMA,AZUL METALICO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,LAMBAYEQUE,CHICLAYO,TUMAN,BACHILLER EN INGENIERIA CIVIL,MG,MG 5,LIMA,GRIS OSCURO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN BORJA,BACHILLER EN INGENIERIA CIVIL,FORD,TERRITORY,LIMA,NEGRO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,32,LIMA,LIMA,LA MOLINA,BACHILLER EN INGENIERIA CIVIL,CHEVROLET,TRACKER,LIMA,NEGRO MEET,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,JUNIN,HUANCAYO,EL TAMBO,BACHILLER EN INGENIERIA CIVIL,TOYOTA,RAV4,TRUJILLO,PLATA METALICO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN ISIDRO,BACHILLER EN INGENIERIA COMERCIAL,TOYOTA,AGYA,LIMA,NEGRO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN INGENIERIA DE COMPUTACION Y SISTEMAS,SUZUKI,GRAND NOMADE,LIMA,AZUL PLOMO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,CHORRILLOS,BACHILLER EN INGENIERIA DE COMPUTACION Y SISTEMAS,CHANGAN,CS15,LIMA,ROJO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN INGENIERIA DE COMPUTACION Y SISTEMAS,MERCEDES-BENZ,GLC 250 4MATIC COUPE,LIMA,PLATA,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,ATE,BACHILLER EN INGENIERIA DE COMPUTACION Y SISTEMAS,CHANGAN,BENNI,LIMA,PLATA,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,LIMA,BACHILLER EN INGENIERIA DE HIGIENE Y SEGURIDAD IND,TOYOTA,COROLLA,LIMA,GRIS OSCURO METALICO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,32,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,BACHILLER EN INGENIERIA DE MINAS,PEUGEOT,208,AREQUIPA,BLANCO BANQUISE,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,AREQUIPA,AREQUIPA,JACOBO HUNTER,BACHILLER EN INGENIERIA DE SEGURIDAD INDUSTRIAL Y ,HAVAL,NEW H6,TRUJILLO,AZUL,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LA LIBERTAD,ASCOPE,CASA GRANDE,BACHILLER EN INGENIERIA DE SISTEMAS,CHERY,K60,TRUJILLO,DORADO,SUV,7,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN INGENIERIA DE SISTEMAS,HYUNDAI,ACCENT,TRUJILLO,PLATA METALIZADO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,32,LIMA,LIMA,RIMAC,BACHILLER EN INGENIERIA DE SISTEMAS,HONDA,HR-V,LIMA,AZUL OCEAN,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,MIRAFLORES,BACHILLER EN INGENIERIA DE SISTEMAS,CHEVROLET,CAPTIVA,LIMA,ROJO METALICO,SUV,7,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,MAGDALENA DEL MAR,BACHILLER EN INGENIERIA DE SISTEMAS,PORSCHE,CAYENNE V6,LIMA,NEGRO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN INGENIERIA DE SISTEMAS,MAZDA,CX-3,LIMA,BLANCO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN INGENIERIA DE SISTEMAS,FORD,ECOSPORT,LIMA,PLATA,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,BACHILLER EN INGENIERIA DE SISTEMAS,TOYOTA,COROLLA,LIMA,GUINDA,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,24,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,BACHILLER EN INGENIERIA DE SISTEMAS E INFORMATICA,DODGE,ASPEN,LIMA,VERDE,COUPE,2,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN INGENIERIA DE SISTEMAS Y COMPUTO,TOYOTA,RUSH,LIMA,BLANCO,SUV,7,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SAN JUAN DE MIRAFLORES,BACHILLER EN INGENIERIA DE SISTEMAS Y COMPUTO,HYUNDAI,NEW ELANTRA,LIMA,NEGRO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN INGENIERIA DE SISTEMAS Y COMPUTO,BMW,114I,LIMA,ANARANJADO VALENCIA,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN INGENIERIA DE SOFTWARE,MAZDA,MAZDA 3,LIMA,BLANCO PERLA,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,LIMA,BACHILLER EN INGENIERIA ELECTRICA,CHEVROLET,GROOVE,LIMA,ROJO METAL,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN INGENIERIA ELECTRONICA,KIA,PICANTO,LIMA,PLATA BRILLANTE,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,AREQUIPA,AREQUIPA,YANAHUARA,BACHILLER EN INGENIERIA ELECTRONICA,CHEVROLET,SPARK,LIMA,AZUL BLUEBELL,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,AREQUIPA,AREQUIPA,CERRO COLORADO,BACHILLER EN INGENIERIA ELECTRONICA,VOLKSWAGEN,GOL COMFORT 1.6,LIMA,GRIS EXTREMO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,PUEBLO LIBRE,BACHILLER EN INGENIERIA ELECTRONICA,GREAT WALL,WINGLE 5,LIMA,BLANCO,PICK UP,5,CARGA/TRANSPORTE,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,LOS OLIVOS,BACHILLER EN INGENIERIA ELECTRONICA,SUBARU,XV,LIMA,AZUL OSCURO PERLADO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SAN JUAN DE MIRAFLORES,BACHILLER EN INGENIERIA EMPRESARIAL Y DE SISTEMAS,MAZDA,CX-5,LIMA,GRIS TITANIO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN INGENIERIA EN INDUSTRIAS ALIMENTARIAS,HAVAL,ALL NEW H6,TRUJILLO,AZUL,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN INGENIERIA GEOGRAFICA,MITSUBISHI,XPANDER CROSS,LIMA,ANARANJADO METALICO,,7,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,LIMA,LIMA,SANTA ANITA,BACHILLER EN INGENIERIA INDUSTRIAL,RENAULT,KOLEOS,LIMA,PLATA DEPORTIVO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,30,ICA,CHINCHA,CHINCHA ALTA,BACHILLER EN INGENIERIA INDUSTRIAL,SUZUKI,ERTIGA,LIMA,PLATA,MULTIPROPOSITO,7,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,PIURA,PIURA,PIURA,BACHILLER EN INGENIERIA INDUSTRIAL,GREAT WALL,GREAT WALL M4,PIURA,ROJO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,52,LIMA,LIMA,LIMA,BACHILLER EN INGENIERIA INDUSTRIAL,FORD,EXPLORER,LIMA,GUINDA,SUV,7,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN INGENIERIA INDUSTRIAL,CHEVROLET,TRACKER,LIMA,BLANCO ABALONE,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,AREQUIPA,AREQUIPA,AREQUIPA,BACHILLER EN INGENIERIA INDUSTRIAL,FIAT,500,AREQUIPA,BLANCO,HATCHBACK,4,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,32,ICA,ICA,ICA,BACHILLER EN INGENIERIA INDUSTRIAL,CHEVROLET,TRACKER,LIMA,BLANCO SUMMIT,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,32,CAJAMARCA,JAEN,JAEN,BACHILLER EN INGENIERIA INDUSTRIAL,TOYOTA,AGYA,LIMA,GRIS OSCURO METALICO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,31,LIMA,LIMA,LA VICTORIA,BACHILLER EN INGENIERIA INDUSTRIAL,KIA,PICANTO,LIMA,PLATA TITANIO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,35,LIMA,LIMA,ATE,BACHILLER EN INGENIERIA INDUSTRIAL,SUZUKI,SWIFT,LIMA,NEGRO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN INGENIERIA INDUSTRIAL,MAZDA,MAZDA 3,LIMA,NEGRO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN INGENIERIA INDUSTRIAL,KIA,CERATO,LIMA,ROJO DEPORTIVO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,32,LIMA,LIMA,SAN MIGUEL,BACHILLER EN INGENIERIA INDUSTRIAL,AUDI,A1,LIMA,BLANCO NEGRO,HATCHBACK,4,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,JUNIN,HUANCAYO,EL TAMBO,BACHILLER EN INGENIERIA INDUSTRIAL,MAZDA,CX-3,LIMA,GRIS TITANIO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,BACHILLER EN INGENIERIA INDUSTRIAL,MITSUBISHI,MIRAGE,LIMA,GRIS OSCURO METALICO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,CHORRILLOS,BACHILLER EN INGENIERIA INDUSTRIAL,HONDA,HR-V,LIMA,AZUL COSMIC,SUV,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,ATE,BACHILLER EN INGENIERIA INDUSTRIAL,KIA,PICANTO,LIMA,BLANCO CLARO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,FEMENINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN INGENIERIA INDUSTRIAL,SUZUKI,SWIFT,TRUJILLO,PLATA,SEDAN,5,TAXI,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,CHACLACAYO,BACHILLER EN INGENIERIA INDUSTRIAL,BMW,X1,LIMA,BLANCO MINERAL METALIZADO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,LOS OLIVOS,BACHILLER EN INGENIERIA INDUSTRIAL,MAZDA,FAMILIA,LIMA,AZUL,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,PIURA,PIURA,PIURA,BACHILLER EN INGENIERIA INDUSTRIAL Y DE SISTEMAS,CITROEN,DS3,LIMA,GRIS SHARK ROJO CARMEN,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,32,ICA,ICA,ICA,BACHILLER EN INGENIERIA INFORMATICA,CHEVROLET,SPARK,HUANCAYO,VERDE COCKTAIL,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN INGENIERIA INFORMATICA Y SISTEMAS,CHANGAN,CS15,LIMA,NEGRO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,34,AREQUIPA,AREQUIPA,AREQUIPA,BACHILLER EN INGENIERIA MECANICA,RENAULT,CAPTUR,AREQUIPA,GRIS ESTRELLA,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,ANCASH,SANTA,CHIMBOTE,BACHILLER EN INGENIERIA MECANICA,TOYOTA,RAV4,LIMA,NEGRO METALICO,SUV,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,30,ICA,NAZCA,MARCONA,BACHILLER EN INGENIERIA MECANICA Y ELECTRICA,TOYOTA,COROLLA,LIMA,BEIGE METALICO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,B,MASCULINO,20,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,BACHILLER EN INGENIERIA PESQUERA,SUBARU,IMPREZA,LIMA,ROJO INTENSO,SEDAN,5,PARTICULAR,1
